unit_id	org_document_id	org_sentence_id	token_order	token	label_id	label	code	b_pos	i_pos	count	pos
590348	102	11	3	,	6	Lainnya	OTHER	4	2	6	B
590349	102	11	4	aksi	2	Objek	A1	5	0	5	B
590350	102	11	5	mogok	2	Objek	A1	0	5	5	I
590351	102	11	6	tersebut	6	Lainnya	OTHER	3	0	3	B
590352	102	11	7	diikuti	6	Lainnya	OTHER	1	3	4	I
590353	102	11	8	pekerja	6	Lainnya	OTHER	0	4	4	I
590354	102	11	9	yang	6	Lainnya	OTHER	0	4	4	I
590355	102	11	10	tergabung	6	Lainnya	OTHER	0	3	3	I
590356	102	11	11	dalam	6	Lainnya	OTHER	1	3	4	I
590357	102	11	12	PUK	6	Lainnya	OTHER	0	4	4	I
590358	102	11	13	SPAT	6	Lainnya	OTHER	0	4	4	I
590359	102	11	14	Samawa	6	Lainnya	OTHER	0	4	4	I
590360	102	11	15	dan	6	Lainnya	OTHER	0	4	4	I
590361	102	11	16	PUK	6	Lainnya	OTHER	0	4	4	I
590362	102	11	17	SP	6	Lainnya	OTHER	0	4	4	I
590363	102	11	18	KEP	6	Lainnya	OTHER	0	4	4	I
590364	102	11	19	Serikat	6	Lainnya	OTHER	0	4	4	I
590365	102	11	20	Pekerja	6	Lainnya	OTHER	0	4	4	I
590366	102	11	21	Seluruh	6	Lainnya	OTHER	0	4	4	I
590367	102	11	22	Indonesia	6	Lainnya	OTHER	0	4	4	I
590368	102	11	23	(	6	Lainnya	OTHER	2	4	6	I
590369	102	11	24	SPSI	6	Lainnya	OTHER	0	5	5	I
590370	102	11	25	)	6	Lainnya	OTHER	1	5	6	I
590371	102	11	26	.	6	Lainnya	OTHER	0	6	6	I
590372	102	12	1	``	6	Lainnya	OTHER	6	0	6	B
590373	102	12	2	Untuk	6	Lainnya	OTHER	0	6	6	I
590374	102	12	3	permulaan	6	Lainnya	OTHER	0	5	5	I
590375	102	12	4	,	6	Lainnya	OTHER	1	5	6	I
590376	102	12	5	aksi	2	Objek	A1	4	0	4	B
590377	102	12	6	mogok	2	Objek	A1	0	4	4	I
590378	102	12	7	dilaksanakan	5	Predikat	T	6	0	6	B
590379	102	12	8	oleh	6	Lainnya	OTHER	6	0	6	B
590380	102	12	9	pengurus	1	Subjek	A0	3	0	3	B
590381	102	12	10	serikat	1	Subjek	A0	1	3	4	I
590382	102	12	11	pekerja	1	Subjek	A0	0	4	4	I
590383	102	12	12	.	6	Lainnya	OTHER	6	0	6	B
590384	102	14	1	Sesuai	6	Lainnya	OTHER	7	0	7	B
590385	102	14	2	surat	6	Lainnya	OTHER	0	5	5	I
590386	102	14	3	pemberitahuan	6	Lainnya	OTHER	0	5	5	I
590387	102	14	4	mogok	6	Lainnya	OTHER	0	5	5	I
590388	102	14	5	kerja	6	Lainnya	OTHER	0	5	5	I
590389	102	14	6	yang	6	Lainnya	OTHER	2	5	7	I
590390	102	14	7	dikirimkan	6	Lainnya	OTHER	0	4	4	I
590391	102	14	8	ke	6	Lainnya	OTHER	3	4	7	I
590392	102	14	9	Presiden	6	Lainnya	OTHER	0	5	5	I
590393	102	14	10	Direktur	6	Lainnya	OTHER	0	5	5	I
590394	102	14	11	PT	6	Lainnya	OTHER	0	3	3	I
590395	102	14	12	Newmont	6	Lainnya	OTHER	1	4	5	I
590396	102	14	13	Nusa	6	Lainnya	OTHER	0	4	4	I
590397	102	14	14	Tenggara	6	Lainnya	OTHER	0	4	4	I
590398	102	14	15	(	6	Lainnya	OTHER	3	4	7	I
590399	102	14	16	PT	6	Lainnya	OTHER	0	5	5	I
590400	102	14	17	NNT	6	Lainnya	OTHER	0	5	5	I
590401	102	14	18	)	6	Lainnya	OTHER	2	4	6	I
590402	102	14	19	dan	6	Lainnya	OTHER	0	5	5	I
590403	102	14	20	Dinas	6	Lainnya	OTHER	0	4	4	I
590404	102	14	21	Sosial	6	Lainnya	OTHER	1	4	5	I
590405	102	14	22	Tenaga	6	Lainnya	OTHER	0	4	4	I
590406	102	14	23	Kerja	6	Lainnya	OTHER	0	4	4	I
590407	102	14	24	dan	6	Lainnya	OTHER	1	4	5	I
590408	102	14	25	Transmigrasi	6	Lainnya	OTHER	0	4	4	I
590409	102	14	26	(	6	Lainnya	OTHER	3	4	7	I
590410	102	14	27	Disosnakertrans	6	Lainnya	OTHER	0	5	5	I
590411	102	14	28	)	6	Lainnya	OTHER	2	5	7	I
590412	102	14	29	Sumbawa	3	Lokasi	AM-LOC	3	0	3	B
590412	102	14	29	Sumbawa	6	Lainnya	OTHER	0	3	3	I
590413	102	14	30	Barat	3	Lokasi	AM-LOC	0	3	3	I
590413	102	14	30	Barat	6	Lainnya	OTHER	0	3	3	I
590414	102	14	31	,	6	Lainnya	OTHER	4	3	7	B
590415	102	14	32	tanggal	6	Lainnya	OTHER	0	5	5	I
590416	102	14	33	16	4	Waktu	AM-TMP	3	2	5	B
590417	102	14	34	April	4	Waktu	AM-TMP	0	4	4	I
590418	102	14	35	2015	4	Waktu	AM-TMP	0	5	5	I
590419	102	14	36	,	6	Lainnya	OTHER	5	2	7	B
590420	102	14	37	serikat	6	Lainnya	OTHER	0	4	4	I
590421	102	14	38	pekerja	1	Subjek	A0	0	4	4	I
590422	102	14	39	menyatakan	5	Predikat	T	5	0	5	B
590423	102	14	40	aksi	2	Objek	A1	3	0	3	B
590423	102	14	40	aksi	6	Lainnya	OTHER	1	2	3	I
590424	102	14	41	mogok	6	Lainnya	OTHER	0	3	3	I
590424	102	14	41	mogok	2	Objek	A1	0	3	3	I
590425	102	14	42	kerja	6	Lainnya	OTHER	0	3	3	I
590425	102	14	42	kerja	2	Objek	A1	0	3	3	I
590426	102	14	43	akan	6	Lainnya	OTHER	2	3	5	I
590427	102	14	44	dilaksanakan	6	Lainnya	OTHER	0	4	4	I
590428	102	14	45	selama	6	Lainnya	OTHER	1	3	4	I
590429	102	14	46	30	4	Waktu	AM-TMP	3	2	5	B
590430	102	14	47	hari	4	Waktu	AM-TMP	0	5	5	I
590431	102	14	48	(	6	Lainnya	OTHER	5	2	7	B
590432	102	14	49	satu	4	Waktu	AM-TMP	5	0	5	B
590433	102	14	50	bulan	4	Waktu	AM-TMP	0	5	5	I
590434	102	14	51	)	6	Lainnya	OTHER	5	2	7	B
590435	102	14	52	sampai	4	Waktu	AM-TMP	5	0	5	B
590436	102	14	53	30	4	Waktu	AM-TMP	1	5	6	I
590437	102	14	54	Mei	4	Waktu	AM-TMP	0	6	6	I
590438	102	14	55	mendatang	6	Lainnya	OTHER	3	1	4	B
590439	102	14	56	.	6	Lainnya	OTHER	3	4	7	I
590440	102	15	1	Aksi	1	Subjek	A0	6	0	6	B
590441	102	15	2	mogok	1	Subjek	A0	0	6	6	I
590442	102	15	3	kerja	1	Subjek	A0	0	6	6	I
590443	102	15	4	tersebut	1	Subjek	A0	0	3	3	I
590443	102	15	4	tersebut	6	Lainnya	OTHER	3	0	3	B
590444	102	15	5	merupakan	5	Predikat	T	4	0	4	B
590445	102	15	6	imbas	6	Lainnya	OTHER	2	0	2	B
590445	102	15	6	imbas	2	Objek	A1	2	0	2	B
590446	102	15	7	dari	6	Lainnya	OTHER	3	2	5	B
590447	102	15	8	gagalnya	2	Objek	A1	3	0	3	B
590448	102	15	9	perundingan	2	Objek	A1	0	3	3	I
590449	102	15	10	lanjutan	6	Lainnya	OTHER	2	2	4	I
590450	102	15	11	tentang	6	Lainnya	OTHER	0	3	3	I
590450	102	15	11	tentang	2	Objek	A1	1	2	3	I
590451	102	15	12	perjanjian	6	Lainnya	OTHER	0	3	3	I
590451	102	15	12	perjanjian	2	Objek	A1	0	3	3	I
590452	102	15	13	kerja	6	Lainnya	OTHER	1	3	4	I
590453	102	15	14	bersama	6	Lainnya	OTHER	0	3	3	I
590453	102	15	14	bersama	2	Objek	A1	1	2	3	I
590454	102	15	15	(	6	Lainnya	OTHER	3	3	6	I
590455	102	15	16	PKB	6	Lainnya	OTHER	0	5	5	I
590456	102	15	17	)	6	Lainnya	OTHER	1	5	6	I
590457	102	15	18	2015	4	Waktu	AM-TMP	4	0	4	B
590458	102	15	19	-	6	Lainnya	OTHER	2	1	3	B
590458	102	15	19	-	4	Waktu	AM-TMP	0	3	3	I
590459	102	15	20	2016	4	Waktu	AM-TMP	1	3	4	I
590460	102	15	21	.	6	Lainnya	OTHER	5	1	6	B
590461	102	16	1	Salah	1	Subjek	A0	4	0	4	B
590462	102	16	2	satu	1	Subjek	A0	0	4	4	I
590463	102	16	3	poin	1	Subjek	A0	0	4	4	I
590464	102	16	4	PKB	1	Subjek	A0	0	4	4	I
590465	102	16	5	yang	1	Subjek	A0	0	2	2	I
590465	102	16	5	yang	6	Lainnya	OTHER	1	1	2	I
590466	102	16	6	gagal	1	Subjek	A0	0	2	2	I
590466	102	16	6	gagal	6	Lainnya	OTHER	0	2	2	I
590467	102	16	7	disepakati	5	Predikat	T	4	1	5	B
590468	102	16	8	mengenai	5	Predikat	T	1	1	2	I
590468	102	16	8	mengenai	6	Lainnya	OTHER	2	0	2	B
590469	102	16	9	tuntutan	2	Objek	A1	2	1	3	B
590470	102	16	10	kenaikan	2	Objek	A1	0	3	3	I
590471	102	16	11	kesejahteraan	2	Objek	A1	0	3	3	I
590472	102	16	12	karyawan	2	Objek	A1	0	3	3	I
590473	102	16	13	.	6	Lainnya	OTHER	5	1	6	B
590474	102	19	1	``	6	Lainnya	OTHER	6	0	6	B
590475	102	19	2	Tetapi	6	Lainnya	OTHER	0	5	5	I
590476	102	19	3	sejak	6	Lainnya	OTHER	0	4	4	I
590477	102	19	4	Kamis	6	Lainnya	OTHER	0	3	3	I
590477	102	19	4	Kamis	4	Waktu	AM-TMP	1	2	3	I
590478	102	19	5	sore	4	Waktu	AM-TMP	0	3	3	I
590478	102	19	5	sore	6	Lainnya	OTHER	0	3	3	I
590479	102	19	6	tidak	6	Lainnya	OTHER	2	3	5	I
590480	102	19	7	ada	6	Lainnya	OTHER	0	4	4	I
590481	102	19	8	komunikasi	6	Lainnya	OTHER	2	4	6	I
590482	102	19	9	lagi	6	Lainnya	OTHER	0	6	6	I
590483	102	19	10	dengan	6	Lainnya	OTHER	0	6	6	I
590484	102	19	11	managemen	6	Lainnya	OTHER	0	4	4	I
590485	102	19	12	,	6	Lainnya	OTHER	2	4	6	I
590486	102	19	13	sehingga	6	Lainnya	OTHER	0	6	6	I
590487	102	19	14	kami	1	Subjek	A0	4	0	4	B
590488	102	19	15	melaksanakan	5	Predikat	T	6	0	6	B
590489	102	19	16	aksi	2	Objek	A1	4	0	4	B
590490	102	19	17	mogok	6	Lainnya	OTHER	1	2	3	I
590490	102	19	17	mogok	2	Objek	A1	0	3	3	I
590491	102	19	18	sesuai	6	Lainnya	OTHER	2	3	5	I
590492	102	19	19	surat	6	Lainnya	OTHER	0	5	5	I
590493	102	19	20	pemberitahuan	6	Lainnya	OTHER	0	5	5	I
590494	102	19	21	yang	6	Lainnya	OTHER	0	5	5	I
590495	102	19	22	telah	6	Lainnya	OTHER	0	5	5	I
590496	102	19	23	kami	6	Lainnya	OTHER	0	4	4	I
590497	102	19	24	sampaikan	6	Lainnya	OTHER	1	4	5	I
590498	102	19	25	,	6	Lainnya	OTHER	1	5	6	I
590499	102	19	26	''	6	Lainnya	OTHER	0	6	6	I
590500	102	19	27	ucapnya	6	Lainnya	OTHER	0	6	6	I
590501	102	19	28	.	6	Lainnya	OTHER	0	6	6	I
590502	102	22	1	Sementara	6	Lainnya	OTHER	6	0	6	B
590503	102	22	2	itu	6	Lainnya	OTHER	0	6	6	I
590504	102	22	3	,	6	Lainnya	OTHER	0	6	6	I
590505	102	22	4	hingga	6	Lainnya	OTHER	0	5	5	I
590506	102	22	5	saat	6	Lainnya	OTHER	0	5	5	I
590507	102	22	6	ini	6	Lainnya	OTHER	0	5	5	I
590508	102	22	7	pihak	1	Subjek	A0	4	0	4	B
590509	102	22	8	manajemen	1	Subjek	A0	2	4	6	I
590510	102	22	9	PT	1	Subjek	A0	0	6	6	I
590511	102	22	10	NNT	1	Subjek	A0	0	6	6	I
590512	102	22	11	belum	6	Lainnya	OTHER	6	0	6	B
590513	102	22	12	juga	6	Lainnya	OTHER	0	6	6	I
590514	102	22	13	memberikan	5	Predikat	T	6	0	6	B
590515	102	22	14	tanggapan	2	Objek	A1	4	0	4	B
590516	102	22	15	terkait	6	Lainnya	OTHER	2	2	4	I
590517	102	22	16	mogoknya	6	Lainnya	OTHER	0	4	4	I
590518	102	22	17	ribuan	2	Objek	A1	2	2	4	I
590519	102	22	18	karyawan	2	Objek	A1	0	4	4	I
590520	102	22	19	perusahaan	2	Objek	A1	0	3	3	I
590520	102	22	19	perusahaan	6	Lainnya	OTHER	1	2	3	I
590521	102	22	20	asal	6	Lainnya	OTHER	1	3	4	I
590522	102	22	21	Amerika	2	Objek	A1	0	2	2	I
590522	102	22	21	Amerika	6	Lainnya	OTHER	0	2	2	I
590522	102	22	21	Amerika	3	Lokasi	AM-LOC	2	0	2	B
590523	102	22	22	Serikat	2	Objek	A1	0	2	2	I
590523	102	22	22	Serikat	6	Lainnya	OTHER	0	2	2	I
590523	102	22	22	Serikat	3	Lokasi	AM-LOC	0	2	2	I
590524	102	22	23	tersebut	6	Lainnya	OTHER	3	2	5	B
590525	102	22	24	.	6	Lainnya	OTHER	1	5	6	I
590526	103	0	1	Pegawai	1	Subjek	A0	5	0	5	B
590527	103	0	2	RSUD	1	Subjek	A0	0	5	5	I
590528	103	0	3	Djasamen	1	Subjek	A0	0	5	5	I
590529	103	0	4	Saragih	1	Subjek	A0	0	5	5	I
590530	103	0	5	Melakukan	5	Predikat	T	5	0	5	B
590531	103	0	6	Aksi	2	Objek	A1	4	0	4	B
590532	103	0	7	Demonstrasi	2	Objek	A1	1	3	4	I
590533	103	0	8	.	6	Lainnya	OTHER	4	1	5	B
590534	103	4	1	Ratusan	1	Subjek	A0	6	0	6	B
590535	103	4	2	Pegawai	1	Subjek	A0	0	6	6	I
590536	103	4	3	RSUD	1	Subjek	A0	0	6	6	I
590537	103	4	4	Djasamen	1	Subjek	A0	0	6	6	I
590538	103	4	5	Saragih	1	Subjek	A0	0	6	6	I
590539	103	4	6	berdemo	6	Lainnya	OTHER	3	0	3	B
590539	103	4	6	berdemo	5	Predikat	T	3	0	3	B
590540	103	4	7	menuntut	2	Objek	A1	4	0	4	B
590541	103	4	8	jasa	2	Objek	A1	2	3	5	I
590542	103	4	9	paramedis	2	Objek	A1	0	5	5	I
590543	103	4	10	di	2	Objek	A1	0	4	4	I
590544	103	4	11	bayarkan	2	Objek	A1	0	4	4	I
590545	103	4	12	di	3	Lokasi	AM-LOC	4	0	4	B
590546	103	4	13	halaman	3	Lokasi	AM-LOC	1	4	5	I
590547	103	4	14	RSUD	3	Lokasi	AM-LOC	0	5	5	I
590548	103	4	15	Djasamen	3	Lokasi	AM-LOC	0	5	5	I
590549	103	4	16	Saragih	3	Lokasi	AM-LOC	0	5	5	I
590550	103	4	17	Pematangsiantar	3	Lokasi	AM-LOC	1	5	6	I
590551	103	4	18	,	6	Lainnya	OTHER	6	0	6	B
590552	103	4	19	Senin	4	Waktu	AM-TMP	6	0	6	B
590553	103	4	20	(	6	Lainnya	OTHER	6	0	6	B
590554	103	4	21	4/5	4	Waktu	AM-TMP	4	0	4	B
590555	103	4	22	.	6	Lainnya	OTHER	4	2	6	B
590556	103	7	1	com	6	Lainnya	OTHER	5	0	5	B
590557	103	7	2	,	6	Lainnya	OTHER	0	5	5	I
590558	103	7	3	SIANTAR	6	Lainnya	OTHER	0	5	5	I
590559	103	7	4	-	6	Lainnya	OTHER	0	5	5	I
590560	103	7	5	Ratusan	1	Subjek	A0	5	0	5	B
590561	103	7	6	pegawai	1	Subjek	A0	0	5	5	I
590562	103	7	7	RSUD	1	Subjek	A0	0	5	5	I
590563	103	7	8	Djasamen	1	Subjek	A0	0	5	5	I
590564	103	7	9	Saragih	1	Subjek	A0	0	5	5	I
590565	103	7	10	melakukan	5	Predikat	T	5	0	5	B
590566	103	7	11	demonstrasi	2	Objek	A1	4	0	4	B
590567	103	7	12	menuntut	6	Lainnya	OTHER	2	1	3	B
590568	103	7	13	dana	6	Lainnya	OTHER	0	3	3	I
590569	103	7	14	Jasa	6	Lainnya	OTHER	0	3	3	I
590570	103	7	15	Paramedis	6	Lainnya	OTHER	0	3	3	I
590571	103	7	16	untuk	6	Lainnya	OTHER	1	3	4	I
590572	103	7	17	segera	6	Lainnya	OTHER	0	4	4	I
590573	103	7	18	dibayarkan	6	Lainnya	OTHER	0	4	4	I
590574	103	7	19	oleh	6	Lainnya	OTHER	0	4	4	I
590575	103	7	20	manajemen	6	Lainnya	OTHER	0	3	3	I
590576	103	7	21	di	6	Lainnya	OTHER	0	2	2	I
590576	103	7	21	di	3	Lokasi	AM-LOC	2	0	2	B
590577	103	7	22	Rumah	3	Lokasi	AM-LOC	1	2	3	I
590578	103	7	23	Sakit	3	Lokasi	AM-LOC	0	3	3	I
590579	103	7	24	Djasamaen	3	Lokasi	AM-LOC	0	3	3	I
590580	103	7	25	Saragih	3	Lokasi	AM-LOC	0	3	3	I
590581	103	7	26	di	6	Lainnya	OTHER	2	1	3	B
590582	103	7	27	Halaman	3	Lokasi	AM-LOC	2	2	4	I
590583	103	7	28	RSUD	3	Lokasi	AM-LOC	0	4	4	I
590584	103	7	29	Djasamen	3	Lokasi	AM-LOC	0	4	4	I
590585	103	7	30	Pematangsiantar	3	Lokasi	AM-LOC	1	4	5	I
590586	103	7	31	Jalan	3	Lokasi	AM-LOC	0	5	5	I
590587	103	7	32	Sutomo	3	Lokasi	AM-LOC	0	5	5	I
590588	103	7	33	,	6	Lainnya	OTHER	5	0	5	B
590589	103	7	34	Jumat	4	Waktu	AM-TMP	5	0	5	B
590590	103	7	35	(	6	Lainnya	OTHER	5	0	5	B
590591	103	7	36	4/5/2015	4	Waktu	AM-TMP	5	0	5	B
590592	103	7	37	)	6	Lainnya	OTHER	5	0	5	B
590593	103	7	38	.	6	Lainnya	OTHER	0	5	5	I
590594	103	8	1	Koordinator	1	Subjek	A0	5	0	5	B
590595	103	8	2	Aksi	1	Subjek	A0	0	5	5	I
590596	103	8	3	Reinhard	1	Subjek	A0	0	5	5	I
590597	103	8	4	mengatakan	5	Predikat	T	5	0	5	B
590598	103	8	5	bahwa	6	Lainnya	OTHER	4	0	4	B
590599	103	8	6	aksi	2	Objek	A1	3	1	4	B
590600	103	8	7	ini	2	Objek	A1	0	3	3	I
590601	103	8	8	adalah	2	Objek	A1	0	3	3	I
590602	103	8	9	bentuk	2	Objek	A1	1	3	4	I
590603	103	8	10	kekesalan	2	Objek	A1	0	4	4	I
590604	103	8	11	mereka	2	Objek	A1	0	3	3	I
590605	103	8	12	atas	2	Objek	A1	0	3	3	I
590606	103	8	13	ketidak	2	Objek	A1	0	3	3	I
590607	103	8	14	becusan	2	Objek	A1	0	3	3	I
590608	103	8	15	management	2	Objek	A1	0	3	3	I
590609	103	8	16	dalam	6	Lainnya	OTHER	1	2	3	I
590610	103	8	17	bekerja	6	Lainnya	OTHER	0	3	3	I
590611	103	8	18	.	6	Lainnya	OTHER	2	3	5	I
590612	103	9	1	``	6	Lainnya	OTHER	5	0	5	B
590613	103	9	2	Kami	1	Subjek	A0	5	0	5	B
590614	103	9	3	berdemo	5	Predikat	T	2	0	2	B
590614	103	9	3	berdemo	6	Lainnya	OTHER	2	0	2	B
590615	103	9	4	untuk	6	Lainnya	OTHER	3	2	5	B
590616	103	9	5	menuntut	2	Objek	A1	2	0	2	B
590616	103	9	5	menuntut	5	Predikat	T	2	0	2	B
590617	103	9	6	hak	2	Objek	A1	2	2	4	I
590618	103	9	7	kami	2	Objek	A1	0	3	3	I
590619	103	9	8	yang	2	Objek	A1	0	3	3	I
590620	103	9	9	tidak	2	Objek	A1	0	3	3	I
590621	103	9	10	diberikan	2	Objek	A1	0	3	3	I
590622	103	9	11	sejak	4	Waktu	AM-TMP	2	0	2	B
590622	103	9	11	sejak	6	Lainnya	OTHER	2	0	2	B
590623	103	9	12	oktober	4	Waktu	AM-TMP	1	2	3	I
590624	103	9	13	lalu	6	Lainnya	OTHER	2	1	3	B
590625	103	9	14	alasannya	6	Lainnya	OTHER	2	3	5	I
590626	103	9	15	sulit	6	Lainnya	OTHER	0	5	5	I
590627	103	9	16	menyusun	6	Lainnya	OTHER	0	4	4	I
590628	103	9	17	aturan	6	Lainnya	OTHER	0	4	4	I
590629	103	9	18	pembayaran	6	Lainnya	OTHER	0	4	4	I
590630	103	9	19	ini	6	Lainnya	OTHER	0	4	4	I
590631	103	9	20	,	6	Lainnya	OTHER	1	4	5	I
590632	103	9	21	padahal	6	Lainnya	OTHER	0	5	5	I
590633	103	9	22	mereka	6	Lainnya	OTHER	0	5	5	I
590634	103	9	23	sudah	6	Lainnya	OTHER	0	4	4	I
590635	103	9	24	studi	6	Lainnya	OTHER	0	4	4	I
590636	103	9	25	banding	6	Lainnya	OTHER	0	4	4	I
590637	103	9	26	sejak	6	Lainnya	OTHER	0	3	3	I
590638	103	9	27	tahun	6	Lainnya	OTHER	0	3	3	I
590639	103	9	28	lalu	6	Lainnya	OTHER	0	3	3	I
590640	103	9	29	.	6	Lainnya	OTHER	2	3	5	I
590641	103	13	1	Ia	1	Subjek	A0	5	0	5	B
590642	103	13	2	juga	6	Lainnya	OTHER	4	0	4	B
590643	103	13	3	mengatakan	5	Predikat	T	4	0	4	B
590644	103	13	4	karena	6	Lainnya	OTHER	2	1	3	B
590645	103	13	5	menuntut	2	Objek	A1	2	2	4	I
590646	103	13	6	haknya	2	Objek	A1	1	4	5	I
590647	103	13	7	ini	6	Lainnya	OTHER	3	0	3	B
590648	103	13	8	beberapa	6	Lainnya	OTHER	0	3	3	I
590649	103	13	9	dari	6	Lainnya	OTHER	0	3	3	I
590650	103	13	10	mereka	6	Lainnya	OTHER	0	3	3	I
590651	103	13	11	dikasi	6	Lainnya	OTHER	0	3	3	I
590652	103	13	12	surat	6	Lainnya	OTHER	0	3	3	I
590653	103	13	13	peringatan	6	Lainnya	OTHER	0	3	3	I
590654	103	13	14	.	6	Lainnya	OTHER	2	3	5	I
590655	103	14	1	``	6	Lainnya	OTHER	6	0	6	B
590656	103	14	2	Kami	1	Subjek	A0	6	0	6	B
590657	103	14	3	menuntut	5	Predikat	T	6	0	6	B
590658	103	14	4	hak	2	Objek	A1	5	0	5	B
590659	103	14	5	kami	2	Objek	A1	0	5	5	I
590660	103	14	6	tapi	6	Lainnya	OTHER	4	1	5	B
590661	103	14	7	kami	6	Lainnya	OTHER	0	4	4	I
590662	103	14	8	ada	6	Lainnya	OTHER	0	4	4	I
590663	103	14	9	yang	6	Lainnya	OTHER	0	4	4	I
590664	103	14	10	di	6	Lainnya	OTHER	0	4	4	I
590665	103	14	11	beri	6	Lainnya	OTHER	0	4	4	I
590666	103	14	12	surat	6	Lainnya	OTHER	0	4	4	I
590667	103	14	13	peringatan	6	Lainnya	OTHER	1	4	5	I
590668	103	14	14	kan	6	Lainnya	OTHER	1	5	6	I
590669	103	14	15	aneh	6	Lainnya	OTHER	0	6	6	I
590670	103	14	16	,	6	Lainnya	OTHER	0	6	6	I
590671	103	14	17	''	6	Lainnya	OTHER	0	6	6	I
590672	103	14	18	ujarnya	6	Lainnya	OTHER	0	6	6	I
590673	103	14	19	.	6	Lainnya	OTHER	0	6	6	I
590674	104	0	1	Dokter	1	Subjek	A0	2	0	2	B
590674	104	0	1	Dokter	6	Lainnya	OTHER	2	0	2	B
590675	104	0	2	Mogok	5	Predikat	T	2	0	2	B
590675	104	0	2	Mogok	6	Lainnya	OTHER	0	2	2	I
590676	104	0	3	Kerja	2	Objek	A1	2	0	2	B
590676	104	0	3	Kerja	6	Lainnya	OTHER	0	2	2	I
590677	104	0	4	,	6	Lainnya	OTHER	2	2	4	I
590678	104	0	5	Pasien	6	Lainnya	OTHER	0	2	2	I
590678	104	0	5	Pasien	1	Subjek	A0	2	0	2	B
590679	104	0	6	RSUD	1	Subjek	A0	0	2	2	I
590679	104	0	6	RSUD	6	Lainnya	OTHER	0	2	2	I
590680	104	0	7	Djasamen	6	Lainnya	OTHER	0	2	2	I
590680	104	0	7	Djasamen	1	Subjek	A0	0	2	2	I
590681	104	0	8	Saragih	1	Subjek	A0	0	2	2	I
590681	104	0	8	Saragih	6	Lainnya	OTHER	0	2	2	I
590682	104	0	9	Terlantar	5	Predikat	T	2	0	2	B
590682	104	0	9	Terlantar	6	Lainnya	OTHER	0	2	2	I
590683	104	0	10	.	6	Lainnya	OTHER	2	2	4	I
590684	105	5	1	com	6	Lainnya	OTHER	5	0	5	B
590685	105	5	2	,	6	Lainnya	OTHER	0	5	5	I
590686	105	5	3	MEDAN	6	Lainnya	OTHER	0	3	3	I
590687	105	5	4	-	6	Lainnya	OTHER	2	3	5	I
590688	105	5	5	Poliklinik	2	Objek	A1	3	0	3	B
590689	105	5	6	RSUD	2	Objek	A1	0	3	3	I
590690	105	5	7	Djasamen	2	Objek	A1	0	3	3	I
590691	105	5	8	Saragih	2	Objek	A1	0	3	3	I
590692	105	5	9	yang	6	Lainnya	OTHER	3	0	3	B
590693	105	5	10	dikunci	5	Predikat	T	1	1	2	I
590693	105	5	10	dikunci	6	Lainnya	OTHER	0	2	2	I
590694	105	5	11	dokter	6	Lainnya	OTHER	0	2	2	I
590694	105	5	11	dokter	2	Objek	A1	1	1	2	I
590695	105	5	12	yang	2	Objek	A1	0	2	2	I
590695	105	5	12	yang	6	Lainnya	OTHER	0	2	2	I
590696	105	5	13	mogok	6	Lainnya	OTHER	0	2	2	I
590696	105	5	13	mogok	2	Objek	A1	0	2	2	I
590697	105	5	14	kerja	6	Lainnya	OTHER	0	2	2	I
590697	105	5	14	kerja	2	Objek	A1	0	2	2	I
590698	105	5	15	akibat	2	Objek	A1	0	2	2	I
590698	105	5	15	akibat	6	Lainnya	OTHER	0	2	2	I
590699	105	5	16	Remunerasi	2	Objek	A1	0	2	2	I
590699	105	5	16	Remunerasi	6	Lainnya	OTHER	0	2	2	I
590700	105	5	17	tidak	2	Objek	A1	0	2	2	I
590700	105	5	17	tidak	6	Lainnya	OTHER	0	2	2	I
590701	105	5	18	terbayar	2	Objek	A1	0	2	2	I
590701	105	5	18	terbayar	6	Lainnya	OTHER	0	2	2	I
590702	105	5	19	dibongkar	5	Predikat	T	4	0	4	B
590703	105	5	20	paksa	6	Lainnya	OTHER	2	1	3	B
590704	105	5	21	oleh	6	Lainnya	OTHER	2	3	5	I
590705	105	5	22	pihak	1	Subjek	A0	2	0	2	B
590705	105	5	22	pihak	2	Objek	A1	2	0	2	B
590706	105	5	23	management	1	Subjek	A0	0	2	2	I
590706	105	5	23	management	2	Objek	A1	0	2	2	I
590707	105	5	24	RSUD	1	Subjek	A0	0	2	2	I
590707	105	5	24	RSUD	2	Objek	A1	0	2	2	I
590708	105	5	25	Djasamen	2	Objek	A1	0	2	2	I
590708	105	5	25	Djasamen	1	Subjek	A0	0	2	2	I
590709	105	5	26	Saragih	2	Objek	A1	0	2	2	I
590709	105	5	26	Saragih	1	Subjek	A0	0	2	2	I
590710	105	5	27	,	6	Lainnya	OTHER	4	1	5	B
590711	105	5	28	Selasa	4	Waktu	AM-TMP	4	0	4	B
590712	105	5	29	(	6	Lainnya	OTHER	4	1	5	B
590713	105	5	30	5/5/2015	4	Waktu	AM-TMP	4	0	4	B
590714	105	5	31	)	6	Lainnya	OTHER	4	1	5	B
590715	105	5	32	.	6	Lainnya	OTHER	0	5	5	I
590716	105	6	1	Kepala	1	Subjek	A0	5	0	5	B
590717	105	6	2	bidang	1	Subjek	A0	0	5	5	I
590718	105	6	3	pelayanan	1	Subjek	A0	0	5	5	I
590719	105	6	4	medis	1	Subjek	A0	0	5	5	I
